No name selected. Default is: ntuswarmie1
No Name Selected. Default is: ntuswarmie1
[0m[ INFO] [1487283544.460397607]: Loaded tag config: 0, size: 0.038, frame_name: tag_0[0m
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.28 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.28 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.1 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.1 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.1 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.1 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedWarning: 
TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained         at line 
260         at line  in 260/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.31 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.31 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.31 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.31 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.32 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedWarning: 
TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.32 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained         at line 
260         at line  in 260/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.32 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.32 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.38 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.38 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.38 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260Warning:  in TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.38 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.2 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260Warning:  in TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.41 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.41 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedWarning: 
TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained         at line 
260         at line  in 260/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.41 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
Warning:          at line 260TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp         at line 
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.41 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.42 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.42 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
Warning:          at line TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.42 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained260
 in          at line /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp260
 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.42 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.48 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.48 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.48 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.48 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260Warning:  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.3 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.51 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.51 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.51 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line Warning: 260TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.51 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp         at line 
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.58 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: 
TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.58 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.58 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: 
TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.58 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.61 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line Warning: 260TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp         at line 
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedWarning: 
         at line TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained260
 in          at line /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp260
 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.61 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.61 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.61 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.68 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.68 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.68 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in Warning: /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.68 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1729.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1729.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.78 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.78 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.78 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1729.78 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line Warning: 260TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1729.6 according to authority unknown_publisher
